CodMun,area_territorial
5212006,"527,103"
5212055,"122,475"
5212105,"445,487"
5212204,"4085,363"
5212253,"457,869"
5212303,"472,65"
5212501,"3961,1"
5212600,"467,428"
5212709,"854,219"
5212808,"1687,842"
5212907,"222,428"
5212956,"1150,894"
5213004,"388,382"
5213053,"1386,915"
5213087,"2857,68"
5213103,"9038,774"
5213400,"454,26"
5213509,"3120,551"
5213707,"2903,848"
5213756,"1869,724"
5213772,"1339,864"
5213806,"2846,199"
5213855,"282,616"
5213905,"684,452"
5214002,"1734,364"
5214051,"2146,651"
5214101,"955,873"
5214408,"281,793"
5214507,"204,217"
5214606,"9843,247"
5214705,"212,025"
5214804,"303,515"
5214838,"7302,223"
5214861,"412,953"
5214879,"628,444"
5214903,"2135,96"
5215009,"123,377"
5215207,"653,273"
5215231,"194,586"
5215256,"1256,436"
5215306,"1972,884"
5215405,"208,769"
5215504,"413,767"
5215603,"3142,396"
5215652,"1320,687"
5215702,"1539,692"
5215801,"58,959"
5215900,"387,693"
5216007,"433,817"
5216304,"1153,623"
5216403,"3779,385"
5216452,"1029,624"
5216809,"531,3"
5216908,"906,643"
5217104,"2380,732"
5217203,"2047,765"
5217302,"2205,01"
5217401,"1073,36"
5217609,"2550,523"
5217708,"1436,954"
5218003,"4827,189"
5218052,"603,941"
5218102,"556,576"
5218300,"2070,544"
5218391,"349,419"
5218508,"3789,084"
5218607,"268,466"
5218706,"159,255"
5218789,"243,488"
5218805,"8386,831"
5218904,"748,264"
5219001,"509,213"
5219100,"138,234"
5219209,"1108,963"
5219258,"1169,167"
5219308,"1141,389"
5219357,"807,204"
5219407,"1355,782"
5219456,"956,041"
5219506,"164,097"
5219605,"794,556"
5219704,"1202,246"
5219712,"451,598"
5219738,"132,805"
5219753,"945,65"
5219803,"3334,497"
5219902,"415,791"
5220009,"3327,379"
5220058,"287,825"
5220108,"829,463"
5220157,"586,057"
5220207,"6154,228"
5220264,"537,785"
5220280,"171,957"
5220405,"415,907"
5220454,"248,291"
5220504,"5526,723"
5220603,"2348,99"
5220686,"347,976"
5220702,"1610,806"
5221007,"204,218"
5221080,"774,639"
5221197,"106,913"
5221304,"281,893"
5221403,"710,328"
5221452,"799,125"
5221502,"478,836"
5221551,"935,272"
5221577,"1153,475"
5221601,"2141,824"
5221700,"522,506"
5221809,"626,722"
5221858,"60,95"
5221908,"519,194"
5222005,"954,284"
5222054,"737,255"
5222203,"1060,172"
5222302,"2181,583"
5300108,"5760,784"
